unitid,month,high_earning,post_scorecard,avg_index,n_keywords
179566,2015-08-01,0,0,0.506506912721065,25
179566,2015-09-01,0,1,0.0764921839364193,20
179566,2015-10-01,0,1,0.185570415175163,20
179566,2015-11-01,0,1,0.148009699932236,25
179566,2015-12-01,0,1,-1.03349132719198,20
179566,2016-01-01,0,1,0.14146083520201,25
179566,2016-02-01,0,1,-0.595151202325058,20
179566,2016-03-01,0,1,-0.574234257154313,20
179867,2013-03-01,1,0,0.620660160620913,6
179867,2013-04-01,1,0,0.218126414440676,24
179867,2013-05-01,1,0,-0.538385018714783,24
179867,2013-06-01,1,0,-0.665439918844293,30
179867,2013-07-01,1,0,-0.468302137983272,24
179867,2013-08-01,1,0,0.551003683155386,24
179867,2013-09-01,1,0,1.14608385767312,30
179867,2013-10-01,1,0,0.938843448398295,24
179867,2013-11-01,1,0,0.60768780419058,24
179867,2013-12-01,1,0,-0.035303930491225,30
179867,2014-01-01,1,0,0.77577319722548,24
179867,2014-02-01,1,0,-0.116666886321409,24
179867,2014-03-01,1,0,0.793427017150344,30
179867,2014-04-01,1,0,0.35872102997248,24
179867,2014-05-01,1,0,-0.351997529758412,24
179867,2014-06-01,1,0,-0.86504741689552,30
179867,2014-07-01,1,0,-0.474307427634879,24
179867,2014-08-01,1,0,0.335381476532135,30
179867,2014-09-01,1,0,0.674933547134991,24
179867,2014-10-01,1,0,0.33885480769022,24
179867,2014-11-01,1,0,0.0477422047106562,30
179867,2014-12-01,1,0,-0.573952399595833,24
179867,2015-01-01,1,0,0.153296212026713,24
179867,2015-02-01,1,0,-0.530994137471003,24
179867,2015-03-01,1,0,0.350229891660665,30
179867,2015-04-01,1,0,-0.159739527583765,24
179867,2015-05-01,1,0,-0.919163049452703,30
179867,2015-06-01,1,0,-1.22510783258626,24
179867,2015-07-01,1,0,-0.727362477575394,24
179867,2015-08-01,1,0,0.618902508440015,30
179867,2015-09-01,1,1,0.445448788311594,24
179867,2015-10-01,1,1,0.0497721186547223,24
179867,2015-11-01,1,1,-0.173505456897381,30
179867,2015-12-01,1,1,-0.699526165595384,24
179867,2016-01-01,1,1,-0.0199192612431355,30
179867,2016-02-01,1,1,-0.372330870448507,24
179867,2016-03-01,1,1,0.272415222645581,18
179894,2013-03-01,0,0,1.03584331746997,4
179894,2013-04-01,0,0,0.381879582719542,16
179894,2013-05-01,0,0,0.844474263813238,16
179894,2013-06-01,0,0,0.0588814227355665,20
179894,2013-07-01,0,0,0.151641928781242,16
179894,2013-08-01,0,0,0.644628445511227,16
179894,2013-09-01,0,0,0.845346941613321,20
179894,2013-10-01,0,0,1.01123037757457,16
179894,2013-11-01,0,0,0.637673405918776,16
179894,2013-12-01,0,0,0.119583614475538,20
179894,2014-01-01,0,0,0.872916731078589,16
179894,2014-02-01,0,0,0.325612993932428,16
179894,2014-03-01,0,0,0.640474819290814,20
179894,2014-04-01,0,0,0.237290368778222,16
179894,2014-05-01,0,0,0.704054261859433,16
179894,2014-06-01,0,0,-0.256368705725348,20
179894,2014-07-01,0,0,0.00362657671395304,16
179894,2014-08-01,0,0,0.37669364740508,20
179894,2014-09-01,0,0,0.246300766070596,16
179894,2014-10-01,0,0,0.371508844378291,16
179894,2014-11-01,0,0,-0.163239400611502,20
179894,2014-12-01,0,0,-0.480772974796857,16
179894,2015-01-01,0,0,0.37009050878542,16
179894,2015-02-01,0,0,-0.294532082497215,16
179894,2015-03-01,0,0,-0.0445528800107133,20
179894,2015-04-01,0,0,-0.497619111708122,16
179894,2015-05-01,0,0,-0.552895386088587,20
179894,2015-06-01,0,0,-1.01741675338625,16
179894,2015-07-01,0,0,-0.527336707369563,16
179894,2015-08-01,0,0,-0.339687747339969,20
179894,2015-09-01,0,1,-0.4779149907496,16
179894,2015-10-01,0,1,-0.403083439615455,16
179894,2015-11-01,0,1,-1.00741616251253,20
179894,2015-12-01,0,1,-0.938024763859928,16
179894,2016-01-01,0,1,-0.607687404015231,20
179894,2016-02-01,0,1,-0.780088024944913,16
179894,2016-03-01,0,1,-0.642022647167569,12
179955,2013-03-01,0,0,0.259160549013354,3
179955,2013-04-01,0,0,1.28995804728159,12
179955,2013-05-01,0,0,0.0105005633536896,12
179955,2013-06-01,0,0,-0.40230538355981,15
179955,2013-07-01,0,0,-0.258423254804531,12
179955,2013-08-01,0,0,0.558011739036599,12
179955,2013-09-01,0,0,0.863980459641685,15
179955,2013-10-01,0,0,1.28998961885406,12
179955,2013-11-01,0,0,0.38237330977219,12
179955,2013-12-01,0,0,0.0901385208573189,15
179955,2014-01-01,0,0,0.181989412050441,12
179955,2014-02-01,0,0,0.676972747332089,12
179955,2014-03-01,0,0,-0.046697438353513,15
179955,2014-04-01,0,0,-0.0964863458978869,12
179955,2014-05-01,0,0,-0.39641203860846,12
179955,2014-06-01,0,0,-0.632925268982838,15
179955,2014-07-01,0,0,-0.510314059734248,12
179955,2014-08-01,0,0,0.60083081551987,15
179955,2014-09-01,0,0,1.08182359292237,12
179955,2014-10-01,0,0,0.804546434493512,12
179955,2014-11-01,0,0,0.0787626169792971,15
179955,2014-12-01,0,0,-0.493369720818416,12
179955,2015-01-01,0,0,-0.0866383914137313,12
179955,2015-02-01,0,0,0.397057906630334,12
179955,2015-03-01,0,0,0.375029379967653,15
179955,2015-04-01,0,0,0.345426829605109,12
179955,2015-05-01,0,0,-0.760181948958538,15
179955,2015-06-01,0,0,-0.922411389963469,12
179955,2015-07-01,0,0,-0.518350885684263,12
179955,2015-08-01,0,0,0.0699162036709183,15
179955,2015-09-01,0,1,0.36467301744082,12
179955,2015-10-01,0,1,-0.157938201974302,12
179955,2015-11-01,0,1,-0.464877524109273,15
179955,2015-12-01,0,1,-1.05267161505149,12
179955,2016-01-01,0,1,-0.613258144488255,15
179955,2016-02-01,0,1,-0.862043391269943,12
179955,2016-03-01,0,1,-1.38809256138138,9
179964,2013-03-01,0,0,0.755408502186156,3
179964,2013-04-01,0,0,0.88357623844216,12
179964,2013-05-01,0,0,0.418261570943158,12
179964,2013-06-01,0,0,-0.122127216390709,15
179964,2013-07-01,0,0,-0.332890839924164,12
179964,2013-08-01,0,0,1.35366189659578,12
179964,2013-09-01,0,0,0.791215557925278,15
179964,2013-10-01,0,0,1.04409601048947,12
179964,2013-11-01,0,0,0.400083587140382,12
179964,2013-12-01,0,0,-0.492064821950266,15
179964,2014-01-01,0,0,0.486342268657478,12
179964,2014-02-01,0,0,0.635069615500257,12
179964,2014-03-01,0,0,0.578761508036776,15
179964,2014-04-01,0,0,0.345112410422046,12
179964,2014-05-01,0,0,-0.401131927115945,12
179964,2014-06-01,0,0,-0.940373419740739,15
179964,2014-07-01,0,0,-1.11193637356559,12
179964,2014-08-01,0,0,0.22511354315135,15
179964,2014-09-01,0,0,0.503301541644463,12
179964,2014-10-01,0,0,0.334195657783452,12
179964,2014-11-01,0,0,0.181155491608061,15
179964,2014-12-01,0,0,-0.239971033693644,12
179964,2015-01-01,0,0,0.366815169345388,12
179964,2015-02-01,0,0,0.338921741084799,12
179964,2015-03-01,0,0,-0.593833442640612,15
179964,2015-04-01,0,0,-0.207413221147025,12
179964,2015-05-01,0,0,-0.698430593422863,15
179964,2015-06-01,0,0,-1.00524524087301,12
179964,2015-07-01,0,0,-1.04144471143014,12
179964,2015-08-01,0,0,0.610251291707956,15
179964,2015-09-01,0,1,-0.0748120648533798,12
179964,2015-10-01,0,1,-0.432310770417686,12
179964,2015-11-01,0,1,-0.0391078555032003,15
179964,2015-12-01,0,1,-1.19671756981377,12
179964,2016-01-01,0,1,-0.361899163732812,15
179964,2016-02-01,0,1,0.0291129079565239,12
179964,2016-03-01,0,1,-0.275806783370402,9
180106,2013-03-01,1,0,0.208937987350665,3
180106,2013-04-01,1,0,0.384840364402027,12
180106,2013-05-01,1,0,-0.127190970601803,12
180106,2013-06-01,1,0,-0.410512547065352,15
180106,2013-07-01,1,0,-0.549594226856906,12
180106,2013-08-01,1,0,0.0453169494657369,12
180106,2013-09-01,1,0,0.649623216508393,15
180106,2013-10-01,1,0,0.0283795568622305,12
180106,2013-11-01,1,0,0.372236434390964,12
180106,2013-12-01,1,0,-0.0883928120978891,15
180106,2014-01-01,1,0,0.757273598830454,12
180106,2014-02-01,1,0,0.921914088223811,12
180106,2014-03-01,1,0,0.372368521791086,15
180106,2014-04-01,1,0,-0.121702515273835,12
180106,2014-05-01,1,0,-0.534642158652356,12
180106,2014-06-01,1,0,-0.707266020339313,15
180106,2014-07-01,1,0,-0.590001801246811,12
180106,2014-08-01,1,0,0.119817411384867,15
180106,2014-09-01,1,0,0.2675878364424,12
180106,2014-10-01,1,0,0.804361327950759,12
180106,2014-11-01,1,0,0.608800321688194,15
180106,2014-12-01,1,0,-0.119176174380111,12
180106,2015-01-01,1,0,0.152467544841411,12
180106,2015-02-01,1,0,0.998577861690181,12
180106,2015-03-01,1,0,-0.4316011730895,15
180106,2015-04-01,1,0,-0.419626117537909,12
180106,2015-05-01,1,0,-0.203891014205666,15
180106,2015-06-01,1,0,-0.770454535193171,12
180106,2015-07-01,1,0,-0.385935489837366,12
180106,2015-08-01,1,0,0.132469157845859,15
180106,2015-09-01,1,1,0.357288336057236,12
180106,2015-10-01,1,1,0.185395384698158,12
180106,2015-11-01,1,1,-0.228939179244703,15
180106,2015-12-01,1,1,-0.886592746955003,12
180106,2016-01-01,1,1,-0.2572500767377,15
180106,2016-02-01,1,1,-0.345596366442748,12
180106,2016-03-01,1,1,0.0786070642371356,12
180179,2013-04-01,0,0,0.474654145633537,16
180179,2013-05-01,0,0,-0.0241694778813037,16
180179,2013-06-01,0,0,-0.231204146232835,20
180179,2013-07-01,0,0,-0.14776533198374,16
180179,2013-08-01,0,0,0.466283224284968,16
180179,2013-09-01,0,0,1.19707183008431,20
180179,2013-10-01,0,0,0.307660852309094,16
180179,2013-11-01,0,0,0.548928934729597,16
180179,2013-12-01,0,0,-0.192472353963515,20
180179,2014-01-01,0,0,0.92439079201863,16
180179,2014-02-01,0,0,0.362741664360534,16
180179,2014-03-01,0,0,0.191383374647031,20
180179,2014-04-01,0,0,0.27013205726189,16
180179,2014-05-01,0,0,-0.584767725884496,16
180179,2014-06-01,0,0,-0.73221691395975,20
180179,2014-07-01,0,0,-0.536612343328453,16
180179,2014-08-01,0,0,0.652657470760459,20
180179,2014-09-01,0,0,1.25830681368073,16
180179,2014-10-01,0,0,0.183073790093416,16
180179,2014-11-01,0,0,0.656450839125394,20
180179,2014-12-01,0,0,-0.51116353293169,16
180179,2015-01-01,0,0,0.508504606852455,16
180179,2015-02-01,0,0,-0.247664746967868,16
180179,2015-03-01,0,0,-0.35306058243804,20
180179,2015-04-01,0,0,-0.338421990404243,16
180179,2015-05-01,0,0,-0.895475941065201,20
180179,2015-06-01,0,0,-1.08620141322516,16
180179,2015-07-01,0,0,-0.799594410730886,16
180179,2015-08-01,0,0,-0.0707853601841635,20
180179,2015-09-01,0,1,-0.00807773605662202,16
180179,2015-10-01,0,1,0.0413849080972345,16
180179,2015-11-01,0,1,0.0645548727249645,20
180179,2015-12-01,0,1,-0.824632956171584,16
180179,2016-01-01,0,1,0.416366633645834,20
180179,2016-02-01,0,1,-0.623354862000236,16
180179,2016-03-01,0,1,-0.492722415686422,16
180258,2013-03-01,0,0,0.0584392829639882,4
180258,2013-04-01,0,0,-0.0359425685449371,16
180258,2013-05-01,0,0,-0.0737424318032441,16
180258,2013-06-01,0,0,-0.296032571993351,20
180258,2013-07-01,0,0,-0.632979437320245,16
180258,2013-08-01,0,0,0.283540094401096,16
180258,2013-09-01,0,0,0.785970756819094,20
180258,2013-10-01,0,0,0.277255036319622,16
180258,2013-11-01,0,0,0.197127632543221,16
180258,2013-12-01,0,0,0.0148695057893608,20
180258,2014-01-01,0,0,0.614633186074751,16
180258,2014-02-01,0,0,0.15386800270792,16
180258,2014-03-01,0,0,-0.042041087251286,20
180258,2014-04-01,0,0,0.720128785848025,16
180258,2014-05-01,0,0,-0.191324391168522,16
180258,2014-06-01,0,0,-0.691868878610412,20
180258,2014-07-01,0,0,-0.228229165900515,16
180258,2014-08-01,0,0,-0.0715584991724151,20
180258,2014-09-01,0,0,0.549610583272553,16
180258,2014-10-01,0,0,0.55019683316922,16
180258,2014-11-01,0,0,0.831035351617306,20
180258,2014-12-01,0,0,-0.209877856180256,16
180258,2015-01-01,0,0,0.453764507665396,16
180258,2015-02-01,0,0,-0.124444668321522,16
180258,2015-03-01,0,0,-0.0503489208447166,20
180258,2015-04-01,0,0,-0.436012230100264,16
180258,2015-05-01,0,0,-1.1318059636458,20
180258,2015-06-01,0,0,-1.14691879526435,16
180258,2015-07-01,0,0,-0.59465599366017,16
180258,2015-08-01,0,0,0.245170598340736,20
180258,2015-09-01,0,1,0.017521987192288,16
180258,2015-10-01,0,1,0.649243713052995,16
180258,2015-11-01,0,1,0.23149350784271,20
180258,2015-12-01,0,1,-0.685399229697273,16
180258,2016-01-01,0,1,0.100746831329735,20
180258,2016-02-01,0,1,-0.0504680892125737,16
180258,2016-03-01,0,1,0.0286085152127716,12
180416,2013-04-01,0,0,-0.151380244639435,20
180416,2013-05-01,0,0,0.201021274474318,20
180416,2013-06-01,0,0,-0.666211436781383,25
180416,2013-07-01,0,0,-0.468523627465975,20
180416,2013-08-01,0,0,0.0332731444506775,20
180416,2013-09-01,0,0,0.326727231717411,25
180416,2013-10-01,0,0,-0.00294290852369749,20
180416,2013-11-01,0,0,0.0301472650078865,20
180416,2013-12-01,0,0,-0.245518611174764,25
180416,2014-01-01,0,0,-0.0526349255168644,20
180416,2014-02-01,0,0,-0.195812912989143,20
180416,2014-03-01,0,0,-0.380230413416419,25
180416,2014-04-01,0,0,-0.278187634945028,20
180416,2014-05-01,0,0,-0.170987054814131,20
180416,2014-06-01,0,0,-0.219035957554411,25
180416,2014-07-01,0,0,-0.182156185755335,20
180416,2014-08-01,0,0,0.376590678029882,25
180416,2014-09-01,0,0,0.449817854544921,20
180416,2014-10-01,0,0,0.320845523044217,20
180416,2014-11-01,0,0,0.304047423197315,25
180416,2014-12-01,0,0,-0.152562683013484,20
180416,2015-01-01,0,0,0.340540978265383,20
180416,2015-02-01,0,0,0.056774186890708,20
180416,2015-03-01,0,0,0.324056049916297,25
180416,2015-04-01,0,0,0.0107778412587616,20
180416,2015-05-01,0,0,-0.312494667061581,25
180416,2015-06-01,0,0,-0.1148738926392,20
180416,2015-07-01,0,0,-0.633391746606448,20
180416,2015-08-01,0,0,0.18571088590089,25
180416,2015-09-01,0,1,0.444709421584228,20
180416,2015-10-01,0,1,0.114687663038352,20
180416,2015-11-01,0,1,0.489784230357251,25
180416,2015-12-01,0,1,-0.441440005061956,20
180416,2016-01-01,0,1,0.760894126089949,25
180416,2016-02-01,0,1,-0.158900462813742,20
180416,2016-03-01,0,1,-0.179200291800566,20
180461,2013-04-01,0,0,0.369576805991793,16
180461,2013-05-01,0,0,-0.439918231706916,16
180461,2013-06-01,0,0,-0.924137745735491,20
180461,2013-07-01,0,0,-0.347640874144358,16
180461,2013-08-01,0,0,0.84173742773233,16
180461,2013-09-01,0,0,1.49256486996837,20
180461,2013-10-01,0,0,0.835454560964712,16
180461,2013-11-01,0,0,1.06428570085096,16
180461,2013-12-01,0,0,-0.49324282880683,20
180461,2014-01-01,0,0,0.157691856488375,16
180461,2014-02-01,0,0,-0.209983024042079,16
180461,2014-03-01,0,0,-0.210241218454013,20
180461,2014-04-01,0,0,-0.498920586587003,16
180461,2014-05-01,0,0,-0.645514825561799,16
180461,2014-06-01,0,0,-1.15834648243537,20
180461,2014-07-01,0,0,-0.855809908250614,16
180461,2014-08-01,0,0,0.751025019804236,20
180461,2014-09-01,0,0,0.752137535884821,16
180461,2014-10-01,0,0,0.509241792513199,16
180461,2014-11-01,0,0,0.978276515501194,20
180461,2014-12-01,0,0,-0.684714362735856,16
180461,2015-01-01,0,0,0.386019868839108,16
180461,2015-02-01,0,0,-0.0855248973749544,16
180461,2015-03-01,0,0,-0.0607741379443408,20
180461,2015-04-01,0,0,-0.356336550983022,16
180461,2015-05-01,0,0,-0.614038225352478,20
180461,2015-06-01,0,0,-1.04524638507486,16
180461,2015-07-01,0,0,-0.69006978644716,16
180461,2015-08-01,0,0,0.583369959076087,20
180461,2015-09-01,0,1,0.422634759605461,16
180461,2015-10-01,0,1,0.523144906372321,16
180461,2015-11-01,0,1,0.46189620036421,20
180461,2015-12-01,0,1,-0.594085816925382,16
180461,2016-01-01,0,1,0.248653051991023,20
180461,2016-02-01,0,1,-0.192432243161221,16
180461,2016-03-01,0,1,-0.534483944718604,16
180489,2013-03-01,0,0,0.000734002655119779,12
180489,2013-04-01,0,0,0.354799864978749,24
180489,2013-05-01,0,0,0.0555935501463695,24
180489,2013-06-01,0,0,-0.884835706455246,30
180489,2013-07-01,0,0,-0.493050471695292,24
180489,2013-08-01,0,0,0.848024608347915,24
180489,2013-09-01,0,0,1.42339580743594,30
180489,2013-10-01,0,0,0.913978155835929,24
180489,2013-11-01,0,0,0.284597775187905,24
180489,2013-12-01,0,0,-0.263010863317365,30
180489,2014-01-01,0,0,0.125757336378654,24
180489,2014-02-01,0,0,-0.0747362884016505,24
180489,2014-03-01,0,0,-0.150784768923054,30
180489,2014-04-01,0,0,-0.0485433540252457,24
180489,2014-05-01,0,0,-0.327458003871194,24
180489,2014-06-01,0,0,-0.931575693211887,30
180489,2014-07-01,0,0,-0.983065286029547,24
180489,2014-08-01,0,0,0.378804782715056,30
180489,2014-09-01,0,0,0.629467885970004,24
180489,2014-10-01,0,0,0.536667364125773,24
180489,2014-11-01,0,0,0.524489720554417,30
180489,2014-12-01,0,0,-0.56216519352053,24
180489,2015-01-01,0,0,-0.0704161913030262,24
180489,2015-02-01,0,0,-0.146655130113128,24
180489,2015-03-01,0,0,-0.299615558122347,30
180489,2015-04-01,0,0,-0.0702378003353628,24
180489,2015-05-01,0,0,-0.731917966346811,30
180489,2015-06-01,0,0,-1.13290489270542,24
180489,2015-07-01,0,0,-0.86508693073043,24
180489,2015-08-01,0,0,0.847682885168993,30
180489,2015-09-01,0,1,1.10829441803168,24
180489,2015-10-01,0,1,0.40710434832891,24
180489,2015-11-01,0,1,0.532218444955885,30
180489,2015-12-01,0,1,-0.705288950867494,24
180489,2016-01-01,0,1,-0.0296445531743572,30
180489,2016-02-01,0,1,-0.286998981201917,24
180489,2016-03-01,0,1,-0.0227373306109866,18
180522,2013-04-01,0,0,0.338332024205158,20
180522,2013-05-01,0,0,-0.425104635244709,20
180522,2013-06-01,0,0,-0.713722221224071,25
180522,2013-07-01,0,0,-0.608020769028576,20
180522,2013-08-01,0,0,0.476706275229152,20
180522,2013-09-01,0,0,0.875528211014066,25
180522,2013-10-01,0,0,0.569125240942321,20
180522,2013-11-01,0,0,0.529794919556427,20
180522,2013-12-01,0,0,-0.125105558318849,25
180522,2014-01-01,0,0,0.0254139777337492,20
180522,2014-02-01,0,0,-0.244035811709643,20
180522,2014-03-01,0,0,-0.454154949280154,25
180522,2014-04-01,0,0,-0.185900480103237,20
180522,2014-05-01,0,0,-0.656653380144994,20
180522,2014-06-01,0,0,-0.953592029203756,25
180522,2014-07-01,0,0,-0.871367571491811,20
180522,2014-08-01,0,0,0.450598942775808,25
180522,2014-09-01,0,0,0.403557826884014,20
180522,2014-10-01,0,0,0.38134245855376,20
180522,2014-11-01,0,0,0.367468207542196,25
180522,2014-12-01,0,0,-0.417657986106769,20
180522,2015-01-01,0,0,0.435861845919011,20
180522,2015-02-01,0,0,0.137161153314111,20
180522,2015-03-01,0,0,-0.131134642911156,25
180522,2015-04-01,0,0,-0.27889430883366,20
180522,2015-05-01,0,0,-0.548102809932189,25
180522,2015-06-01,0,0,-0.806783446630125,20
180522,2015-07-01,0,0,-0.409121095501485,20
180522,2015-08-01,0,0,0.102380555202199,25
180522,2015-09-01,0,1,0.674443380938254,20
180522,2015-10-01,0,1,0.671099321504141,20
180522,2015-11-01,0,1,0.61117368883138,25
180522,2015-12-01,0,1,-0.224112735909648,20
180522,2016-01-01,0,1,0.776804052143734,25
180522,2016-02-01,0,1,0.450713964128435,20
180522,2016-03-01,0,1,-0.288576976502886,20
180692,2013-03-01,0,0,0.0129477926921238,14
180692,2013-04-01,0,0,-0.0962983354149626,28
180692,2013-05-01,0,0,-0.16107187821986,28
180692,2013-06-01,0,0,-0.623404812705592,35
180692,2013-07-01,0,0,-0.0348679557505957,28
180692,2013-08-01,0,0,0.717667484869066,28
180692,2013-09-01,0,0,1.24990121026463,35
180692,2013-10-01,0,0,0.830212472767209,28
180692,2013-11-01,0,0,0.245514145807305,28
180692,2013-12-01,0,0,0.0491522619711511,35
180692,2014-01-01,0,0,0.206844452870461,28
180692,2014-02-01,0,0,-0.180237536001917,28
180692,2014-03-01,0,0,-0.149756757651967,35
180692,2014-04-01,0,0,-0.167626894071812,28
180692,2014-05-01,0,0,-0.507214036266963,28
180692,2014-06-01,0,0,-0.812681450151842,35
180692,2014-07-01,0,0,-0.795186978305082,28
180692,2014-08-01,0,0,0.511675469277549,35
180692,2014-09-01,0,0,0.836793768446966,28
180692,2014-10-01,0,0,0.63458624350092,28
180692,2014-11-01,0,0,0.44655075824705,35
180692,2014-12-01,0,0,-0.552710425157378,28
180692,2015-01-01,0,0,-0.310186233174255,28
180692,2015-02-01,0,0,-0.326959804087147,28
180692,2015-03-01,0,0,-0.29387579922481,35
180692,2015-04-01,0,0,-0.269237417112114,28
180692,2015-05-01,0,0,-0.694218200495909,35
180692,2015-06-01,0,0,-1.08288120717397,28
180692,2015-07-01,0,0,-0.617645063116208,28
180692,2015-08-01,0,0,0.837803699016836,35
180692,2015-09-01,0,1,1.12875833263447,28
180692,2015-10-01,0,1,0.626938297516953,28
180692,2015-11-01,0,1,0.518390448707231,35
180692,2015-12-01,0,1,-0.788832295258084,28
180692,2016-01-01,0,1,-0.195713587169415,35
180692,2016-02-01,0,1,-0.210271282771052,28
180692,2016-03-01,0,1,-0.249787737312205,21
180814,2013-03-01,1,0,1.58029348947047,6
180814,2013-04-01,1,0,0.518274535416997,12
180814,2013-05-01,1,0,0.593715270636349,12
180814,2013-06-01,1,0,0.502645073214828,15
180814,2013-07-01,1,0,0.711872554348232,12
180814,2013-08-01,1,0,1.04583005068804,12
180814,2013-09-01,1,0,0.423194943961386,15
180814,2013-10-01,1,0,0.306094730248776,12
180814,2013-11-01,1,0,0.441455873202924,12
180814,2013-12-01,1,0,0.0445888190943421,15
180814,2014-01-01,1,0,0.421316698696495,12
180814,2014-02-01,1,0,0.413110194120836,12
180814,2014-03-01,1,0,0.425176164693696,15
180814,2014-04-01,1,0,0.101212995227548,12
180814,2014-05-01,1,0,-0.0428597231092727,12
180814,2014-06-01,1,0,0.475723645716151,15
180814,2014-07-01,1,0,0.42103974911517,12
180814,2014-08-01,1,0,0.572970213105536,15
180814,2014-09-01,1,0,0.184225687414184,12
180814,2014-10-01,1,0,-0.00353593270017907,12
180814,2014-11-01,1,0,-0.363568324524578,15
180814,2014-12-01,1,0,-0.333014762036757,12
180814,2015-01-01,1,0,0.0106781843853833,12
180814,2015-02-01,1,0,-0.185622820591146,12
180814,2015-03-01,1,0,0.10491728007438,15
180814,2015-04-01,1,0,-0.470088721062833,12
180814,2015-05-01,1,0,-0.238111703077512,15
180814,2015-06-01,1,0,-0.252523508687134,12
180814,2015-07-01,1,0,-0.432981639407851,12
180814,2015-08-01,1,0,-0.301585686712563,15
180814,2015-09-01,1,1,-0.260256974964755,12
180814,2015-10-01,1,1,-1.10330754492209,12
180814,2015-11-01,1,1,-0.784645589132393,15
180814,2015-12-01,1,1,-1.25247688355718,12
180814,2016-01-01,1,1,-0.88676697485709,15
180814,2016-02-01,1,1,-1.07102826829682,12
180814,2016-03-01,1,1,-1.03889763169076,9
180832,2013-03-01,1,0,2.19075149413805,2
180832,2013-04-01,1,0,0.211545031589235,8
180832,2013-05-01,1,0,-0.226826422887519,8
180832,2013-06-01,1,0,0.193034805539761,10
180832,2013-07-01,1,0,-0.329553518511411,8
180832,2013-08-01,1,0,-0.0445348963095162,8
180832,2013-09-01,1,0,0.858554987517572,10
180832,2013-10-01,1,0,0.969670908813469,8
180832,2013-11-01,1,0,0.153675839442032,8
180832,2013-12-01,1,0,-0.769967191599829,10
180832,2014-01-01,1,0,0.0205555038021171,8
180832,2014-02-01,1,0,0.0220147332059028,8
180832,2014-03-01,1,0,0.0228851187881775,10
180832,2014-04-01,1,0,0.00755006974523691,8
180832,2014-05-01,1,0,-0.17474028591004,8
180832,2014-06-01,1,0,0.324986820918467,10
180832,2014-07-01,1,0,0.945092338880784,8
180832,2014-08-01,1,0,-0.19239253815814,10
180832,2014-09-01,1,0,0.142099190798048,8
180832,2014-10-01,1,0,-0.0127070162669639,8
180832,2014-11-01,1,0,-0.128739119918488,10
180832,2014-12-01,1,0,-0.608785572775404,8
180832,2015-01-01,1,0,-0.372970927347939,8
180832,2015-02-01,1,0,0.0769982523818764,8
180832,2015-03-01,1,0,1.05299959478017,10
180832,2015-04-01,1,0,-0.0705820630277988,8
180832,2015-05-01,1,0,-0.845202644728007,10
180832,2015-06-01,1,0,-0.323772805187141,8
180832,2015-07-01,1,0,-0.59288275652003,8
180832,2015-08-01,1,0,-0.163461806129536,10
180832,2015-09-01,1,1,0.583371540241476,8
180832,2015-10-01,1,1,0.052391580303755,8
180832,2015-11-01,1,1,-0.474824827175013,10
180832,2015-12-01,1,1,-1.11372656245393,8
180832,2016-01-01,1,1,-0.0396233976447947,10
180832,2016-02-01,1,1,0.419881383040068,8
180832,2016-03-01,1,1,-0.079263671318742,8
180878,2013-03-01,1,0,-0.341145594721813,6
180878,2013-04-01,1,0,-0.437697608292209,12
180878,2013-05-01,1,0,-0.372788566024804,12
180878,2013-06-01,1,0,-1.30127201060483,15
180878,2013-07-01,1,0,-0.949697268424813,12
180878,2013-08-01,1,0,0.0914013712800683,12
180878,2013-09-01,1,0,0.200262799251811,15
180878,2013-10-01,1,0,-0.358341773175413,12
180878,2013-11-01,1,0,-0.215578125293441,12
180878,2013-12-01,1,0,0.440756709729623,15
180878,2014-01-01,1,0,1.29441575909568,12
180878,2014-02-01,1,0,0.12192519181334,12
180878,2014-03-01,1,0,0.41020746827589,15
180878,2014-04-01,1,0,-0.130886275662272,12
180878,2014-05-01,1,0,0.226450710470493,12
180878,2014-06-01,1,0,-0.739779896773599,15
180878,2014-07-01,1,0,0.255550013680711,12
180878,2014-08-01,1,0,0.773822661150076,15
180878,2014-09-01,1,0,1.40869197267846,12
180878,2014-10-01,1,0,0.238886671170083,12
180878,2014-11-01,1,0,0.328894329045103,15
180878,2014-12-01,1,0,0.426832057195681,12
180878,2015-01-01,1,0,0.428467699279698,12
180878,2015-02-01,1,0,-0.179435860555188,12
180878,2015-03-01,1,0,0.227933318625886,15
180878,2015-04-01,1,0,0.0496695993144333,12
180878,2015-05-01,1,0,0.0809537797121299,15
180878,2015-06-01,1,0,-0.978924861221857,12
180878,2015-07-01,1,0,-0.0426307869714203,12
180878,2015-08-01,1,0,0.486788689318372,15
180878,2015-09-01,1,1,-0.119443966173548,12
180878,2015-10-01,1,1,0.060143811676574,12
180878,2015-11-01,1,1,-0.615785593659982,15
180878,2015-12-01,1,1,-0.909721230852521,12
180878,2016-01-01,1,1,0.242901654319897,15
180878,2016-02-01,1,1,-0.413986193436689,12
180878,2016-03-01,1,1,0.0153311406037701,9
180948,2013-03-01,0,0,0.730595382206414,3
180948,2013-04-01,0,0,0.813190457185255,12
180948,2013-05-01,0,0,-0.119944616892625,12
180948,2013-06-01,0,0,-0.720481214763475,15
180948,2013-07-01,0,0,-0.263130619174045,12
180948,2013-08-01,0,0,0.845521281982698,12
180948,2013-09-01,0,0,1.59613041698602,15
180948,2013-10-01,0,0,0.552484665905981,12
